1,1,-0.32662,-0.35103,-0.37649,-0.40278,-0.42964,-0.45681,-0.48399,-0.51087,-0.53714,-0.56246,-0.58648,-0.60886,-0.62926,-0.6473,-0.66267,-0.67501,-0.68401,-0.68935,-0.69076,-0.68797,-0.68075,-0.66889,-0.65223,-0.63063,-0.604,-0.57231,-0.53554,-0.49375,-0.44703,-0.39551,-0.3394,-0.27894,-0.2144,-0.14614,-0.074523,2.1155e-05,0.077034,0.15602,0.23645,0.31778,0.39944,0.48083,0.56136,0.64043,0.71745,0.79182,0.86299,0.93039,0.99351,1.0519,1.105,1.1526,1.1941,1.2295,1.2583,1.2804,1.2958,1.3043,1.306,1.301,1.2893,1.2712,1.2469,1.2168,1.1812,1.1406,1.0953,1.0459,0.99294,0.93686,0.87826,0.81772,0.75579,0.69305,0.63004,0.56731,0.50536,0.44467,0.38571,0.32887,0.27452,0.22299,0.17455,0.12942,0.087766,0.049716,0.015332,-0.015366,-0.04241,-0.065876,-0.085882,-0.10259,-0.11618,-0.12689,-0.13497,-0.14067,-0.1443,-0.14613,-0.14648,-0.14564,-0.14392,-0.14159,-0.13894,-0.13623,-0.1337,-0.13156,-0.13002,-0.12923,-0.12935,-0.13048,-0.13271,-0.13611,-0.1407,-0.1465,-0.1535,-0.16164,-0.17089,-0.18117,-0.19239,-0.20446,-0.21728,-0.23072,-0.24468,-0.25903,-0.27367,-0.28847,-0.30333,-0.31815,-0.33282,-0.34727,-0.36141,-0.37517,-0.3885,-0.40133,-0.41363,-0.42537,-0.4365,-0.44701,-0.45689,-0.46612,-0.47469,-0.48259,-0.48982,-0.49636,-0.50222,-0.50738,-0.51182,-0.51554,-0.51852,-0.52073,-0.52216,-0.52277,-0.52254,-0.52144,-0.51944,-0.51651,-0.51262,-0.50775,-0.50187,-0.49496,-0.487,-0.47798,-0.46791,-0.45677,-0.44458,-0.43135,-0.4171,-0.40187,-0.38569,-0.3686,-0.35065,-0.33189,-0.3124,-0.29223,-0.27145,-0.25014,-0.22837,-0.20623,-0.18379,-0.16113,-0.13834,-0.11548,-0.092632,-0.069873,-0.047269,-0.024883,-0.0027726,0.01901,0.040418,0.061416,0.081973,0.10207,0.12169,0.14082,0.15949,0.17769,0.19545,0.21281,0.2298,0.24646,0.26285,0.27904,0.29508,0.31103,0.32698,0.34299,0.35913,0.37546,0.39205,0.40896,0.42623,0.44391,0.46201,0.48056,0.49956,0.51899,0.53882,0.55901,0.57948,0.60016,0.62093,0.64169,0.66228,0.68257,0.70238,0.72153,0.73983,0.75708,0.77308,0.78762,0.80049,0.81148,0.82039,0.82704,0.83125,0.83285,0.8317,0.82766,0.82065,0.81059,0.79741,0.78111,0.76169,0.73919,0.71369,0.68527,0.65407,0.62025,0.584,0.54554,0.50509,0.46291,0.41929,0.37452,0.3289,0.28275,0.23638,0.19011,0.14426,0.099141,0.055047,0.012262,-0.028948,-0.068339,-0.10569,-0.14081,-0.17354,-0.20375,-0.23133,-0.25622,-0.2784,-0.29786,-0.31464,-0.32881,-0.34048,-0.34977,-0.35683,-0.36186,-0.36504,-0.36661,-0.36678,-0.36581,-0.36395,-0.36144,-0.35854,-0.35551,-0.35256,-0.34995,-0.34787,-0.34652,-0.34609,-0.34672,-0.34855,-0.35169,-0.35622,-0.3622,-0.36966,-0.37861,-0.38903,-0.40088,-0.4141,-0.42862,-0.44432,-0.46111,-0.47884,-0.49739,-0.5166,-0.53632,-0.55639,-0.57666,-0.59695,-0.61712,-0.63701,-0.65647,-0.67536,-0.69355,-0.71091,-0.72732,-0.7427,-0.75693,-0.76995,-0.78168,-0.79206,-0.80105,-0.80861,-0.81471,-0.81934,-0.82249,-0.82416,-0.82434,-0.82306,-0.82034,-0.81618,-0.81063,-0.8037,-0.79543,-0.78585,-0.775,-0.76289,-0.74958,-0.73509,-0.71946,-0.70272,-0.6849,-0.66605,-0.64618,-0.62535,-0.60357,-0.5809,-0.55735,-0.53299,-0.50783,-0.48193,-0.45532,-0.42805,-0.40016,-0.37171,-0.34274,-0.3133,-0.28343,-0.2532,-0.22264,-0.19182,-0.16077,-0.12955,-0.098204,-0.066774,-0.035304,-0.0038353,0.027596,0.058954,0.090206,0.12132,0.15228,0.18304,0.21359,0.2439,0.27395,0.30372,0.33318,0.36232,0.39109,0.41949,0.44747,0.47501,0.50206,0.52859,0.55454,0.57987,0.60453,0.62846,0.6516,0.67387,0.69523,0.71558,0.73488,0.75303,0.76998,0.78566,0.79999,0.81291,0.82437,0.8343,0.84266,0.8494,0.8545,0.85791,0.85963,0.85965,0.85796,0.85457,0.84949,0.84277,0.83442,0.8245,0.81305,0.80013,0.78581,0.77016,0.75325,0.73516,0.71598,0.6958,0.6747,0.65276,0.63008,0.60675,0.58286,0.55849,0.53372,0.50863,0.48331,0.45783,0.43226,0.40668,0.38114,0.35571,0.33045,0.30542,0.28066,0.25623,0.23217,0.20853,0.18534,0.16266,0.1405,0.11891,0.097911,0.07754,0.057822,0.038781,0.020439,0.0028154,-0.014071,-0.030204,-0.04557,-0.060158,-0.073958,-0.086964,-0.099169,-0.11057,-0.12117,-0.13096,-0.13994,-0.14813,-0.15553,-0.16213,-0.16796,-0.17302,-0.17731,-0.18086,-0.18366,-0.18575,-0.18712,-0.18781,-0.18781,-0.18716,-0.18587,-0.18396,-0.18146,-0.1784,-0.17479,-0.17069,-0.16611,-0.1611,-0.1557,-0.14996,-0.14393,-0.13766,-0.1312,-0.12463,-0.11801,-0.1114,-0.10488,-0.098515,-0.092388,-0.086572,-0.081141,-0.076168,-0.071724,-0.067878,-0.064691,-0.062221,-0.060518,-0.059626,-0.059577,-0.060397,-0.062099,-0.064687,-0.068154,-0.07248,-0.077636,-0.08358,-0.09026,-0.097615,-0.10557,-0.11405,-0.12297,-0.13224,-0.14175,-0.15141,-0.16113,-0.17079,-0.1803,-0.18956,-0.1985,-0.20702,-0.21505,-0.22252,-0.22939,-0.23562,-0.24116,-0.246,-0.25015,-0.2536,-0.25638,-0.25852,-0.26007,-0.26109,-0.26163,-0.26179,-0.26163,-0.26124,-0.26073,-0.26017,-0.25967,-0.25933,-0.25922,-0.25944,-0.26007,-0.26117,-0.26281,-0.26504,-0.26791,-0.27142,-0.27561,-0.28047,-0.28598,-0.29212,-0.29883,-0.30606,-0.31375,-0.3218,-0.33013,-0.33861,-0.34715,-0.35562,-0.36388,-0.37182,-0.37928,-0.38614,-0.39226,-0.3975,-0.40175,-0.40489,-0.40679,-0.40736,-0.4065,-0.40415,-0.40023,-0.39469,-0.3875,-0.37864,-0.36811,-0.35592,-0.3421,-0.32669,-0.30976,-0.29138,-0.27164,-0.25065,-0.2285,-0.20533,-0.18127,-0.15645,-0.13102,-0.10512,-0.078901,-0.052514,-0.026106,0.00017617,0.026191,0.0518,0.076874,0.10129,0.12492,0.14767,0.16944,0.19013,0.20967,0.22799,0.24503,0.26075,0.27509,0.28805,0.29959,0.30971,0.31841,0.3257,0.33159,0.33611,0.33929,0.34116,0.34178,0.34118,0.33943,0.33658,0.33271,0.32786,0.32212,0.31556,0.30825,0.30027,0.29171,0.28263,0.27312,0.26325,0.25312,0.24279,0.23235,0.22187,0.21143,0.20108,0.19092,0.18099,0.17136,0.1621,0.15324,0.14485,0.13697,0.12964,0.1229,0.11677,0.11129,0.10648,0.10234,0.098896,0.096151,0.094104,0.092751,0.092082,0.092084,0.092736,0.094015,0.095893,0.098336,0.10131,0.10477,0.10868,0.11299,0.11765,0.12262,0.12783,0.13324,0.1388,0.14444,0.15012,0.15578,0.16138,0.16685,0.17217,0.17727,0.18212,0.18667,0.19089,0.19475,0.1982,0.20122,0.20379,0.20588,0.20747,0.20854,0.20907,0.20905,0.20847,0.20731,0.20556,0.20322,0.20028,0.19673,0.19256,0.18778,0.18238,0.17636,0.16971,0.16243,0.15453,0.146,0.13685,0.12708,0.1167,0.10571,0.094136,0.081979,0.06926,0.055999,0.042223,0.027959,0.013244,-0.0018846,-0.017381,-0.033194,-0.049268,-0.065541,-0.081944,-0.098404,-0.11484,-0.13117,-0.14731,-0.16315,-0.17861,-0.19359,-0.20798,-0.22169,-0.23462,-0.24666,-0.25772,-0.26772,-0.27656,-0.28417,-0.29049,-0.29544,-0.29899,-0.30109,-0.30172,-0.30087,-0.29855,-0.29476,-0.28955,-0.28296,-0.27505,-0.26589,-0.25558,-0.24421,-0.2319,-0.21877,-0.20495,-0.19057,-0.17579,-0.16074,-0.14558,-0.13046,-0.11553,-0.10093,-0.086795,-0.073269,-0.060471,-0.048515,-0.037504,-0.027528,-0.018663,-0.010969,-0.0044912,0.00074056,0.0047142,0.0074338,0.0089204,0.0092111,0.008359,0.0064321,0.0035126,-0.00030407,-0.0049109,-0.010191,-0.016018,-0.022258,-0.028776,-0.035428,-0.042073,-0.048569,-0.054776,-0.060561,-0.065795,-0.070358,-0.074138,-0.077037,-0.078966,-0.079851,-0.079632,-0.078264,-0.075716,-0.071973,-0.067035,-0.060919,-0.053654,-0.045286,-0.035871,-0.025479,-0.014192,-0.0021019,0.010692,0.024083,0.037957,0.052197,0.066681,0.081287,0.095893,0.11038,0.12462,0.13851,0.15192,0.16477,0.17694,0.18834,0.19889,0.20852,0.21715,0.22471,0.23117,0.23648,0.24059,0.24349,0.24516,0.24558,0.24475,0.24267,0.23935,0.23481,0.22908,0.22217,0.21413,0.20499,0.1948,0.1836,0.17145,0.15841,0.14454,0.1299,0.11458,0.098641,0.082167,0.065243,0.047958,0.030406,0.012684,-0.0051077,-0.022863,-0.040474,-0.05783,-0.074814,-0.091312,-0.10721,-0.12237,-0.1367,-0.15006,-0.16235,-0.17344,-0.18322,-0.1916,-0.19847,-0.20374,-0.20734,-0.20917,-0.2092,-0.20737,-0.20365,-0.19802,-0.19049,-0.18107,-0.1698,-0.15674,-0.14197,-0.12557,-0.10767,-0.088398,-0.06791,-0.046375,-0.02398,-0.00092601,0.022573,0.046293,0.070002,0.093461,0.11643,0.13866,0.15993,0.17999,0.19862,0.21561,0.23075,0.24388,0.25481,0.26341,0.26956,0.27317,0.27416,0.2725,0.26818,0.2612,0.25161,0.23948,0.22492,0.20803,0.18897,0.16791,0.14503,0.12055,0.09468,0.067663,0.03974,0.011162,-0.017817,-0.046941,-0.07596,-0.10463,-0.1327,-0.15996,-0.18618,-0.21118,-0.23476,-0.25677,-0.27708,-0.29555,-0.3121,-0.32666,-0.33918,-0.34963,-0.35802,-0.36437,-0.36871,-0.37111,-0.37166,-0.37044,-0.36758,-0.36319,-0.35741,-0.35039,-0.34226,-0.33318,-0.32331,-0.31279,-0.30178,-0.2904,-0.27881,-0.26712,-0.25545,-0.24391,-0.23259,-0.22157,-0.21091,-0.20068,-0.19091,-0.18163,-0.17286,-0.16459,-0.15682,-0.14953,-0.1427,-0.13628,-0.13023,-0.12451,-0.11906,-0.11383,-0.10874,-0.10375,-0.098795,-0.09381,-0.088739,-0.083527,-0.078123,-0.072478,-0.066551,-0.060303,-0.053704,-0.046729,-0.039359,-0.031583,-0.023396,-0.014802,-0.0058113,0.0035595,0.013286,0.023336,0.033673,0.044251,0.055021,0.065928,0.076911,0.087907,0.098846,0.10966,0.12027,0.13062,0.14062,0.1502,0.15929,0.16782,0.17574,0.18297,0.18946,0.19517,0.20004,0.20406,0.20718,0.20939,0.21067,0.21104,0.21049,0.20904,0.20671,0.20354,0.19957,0.19485,0.18944,0.18339,0.17678,0.16967,0.16215,0.15428,0.14616,0.13786,0.12947,0.12105,0.1127,0.10449,0.096483,0.088751,0.081357,0.074355,0.067798,0.061727,0.05618,0.051187,0.046771,0.042946,0.039721,0.037096,0.035066,0.033619,0.032736,0.032392,0.032557,0.033198,0.034276,0.035748,0.03757,0.039696,0.042076,0.044663,0.047406,0.050259,0.053174,0.056108,0.059018,0.061865,0.064616,0.06724,0.069712,0.07201,0.074119,0.07603,0.077737,0.079241,0.080548,0.081669,0.082619,0.083419,0.084092,0.084666,0.085169,0.085633,0.086092,0.086577,0.087122,0.087757,0.088511,0.08941,0.090475,0.091725,0.09317,0.094818,0.096667,0.09871,0.10093,0.10331,0.10582,0.10843,0.11109,0.11375,0.11635,0.11885,0.12118,0.12327,0.12505,0.12647,0.12744,0.12791,0.12781,0.12709,0.1257,0.12359,0.12073,0.11708,0.11264,0.10738,0.10132,0.094476,0.086863,0.078522,0.0695,0.059855,0.049656,0.038979,0.02791,0.016544,0.0049792,-0.0066783,-0.01832,-0.029835,-0.041109,-0.052033,-0.062495,-0.072389,-0.081616,-0.090079,-0.097693,-0.10438,-0.11008,-0.11473,-0.1183,-0.12075,-0.12208,-0.12229,-0.1214,-0.11943,-0.11645,-0.11251,-0.10769,-0.10209,-0.095801,-0.088943,-0.08164,-0.074019,-0.066218,-0.058376,-0.050632,-0.043127,-0.035998,-0.029376,-0.023386,-0.018141,-0.013747,-0.010294,-0.0078575,-0.0064988,-0.006261,-0.0071697,-0.0092319,-0.012436,-0.016752,-0.022132,-0.028509,-0.0358,-0.043908,-0.052721,-0.062113,-0.071951,-0.082091,-0.092386,-0.10268,-0.11283,-0.12268,-0.13207,-0.14088,-0.14896,-0.15621,-0.1625,-0.16774,-0.17187,-0.17481,-0.17653,-0.177,-0.17622,-0.17421,-0.17101,-0.16666,-0.16124,-0.15484,-0.14756,-0.13953,-0.13086,-0.12172,-0.11224,-0.10258,-0.092892,-0.083348,-0.074103,-0.065313,-0.057132,-0.049702,-0.043158,-0.037626,-0.033215,-0.030023,-0.02813,-0.027601,-0.028482,-0.030802,-0.034569,-0.039773,-0.046385,-0.054357,-0.063622,-0.074093,-0.08567,-0.098233,-0.11165,-0.12577,-0.14043,-0.15546,-0.17069,-0.18592,-0.20097,-0.21564,-0.22973,-0.24305,-0.25541,-0.26662,-0.27651,-0.28492,-0.29168,-0.29665,-0.29972,-0.30079,-0.29975,-0.29655,-0.29114,-0.28351,-0.27366,-0.26161,-0.24742,-0.23116,-0.21293,-0.19286,-0.17108,-0.14777,-0.1231,-0.097273,-0.070505,-0.043022,-0.01506,0.013138,0.041326,0.069255,0.09668,0.12336,0.14906,0.17357,0.19667,0.21818,0.23793,0.25576,0.27155,0.28521,0.29665,0.30584,0.31276,0.3174,0.31982,0.32008,0.31826,0.31448,0.30888,0.30161,0.29285,0.28279,0.27162,0.25956,0.24683,0.23362,0.22017,0.20668,0.19334,0.18036,0.16789,0.15611,0.14516,0.13514,0.12615,0.11828,0.11156,0.10602,0.10165,0.098439,0.096323,0.095234,0.095081,0.09575,0.097117,0.099037,0.10136,0.10393,0.10657,0.10912,0.11142,0.1133,0.11462,0.11522,0.11498,0.11378,0.11153,0.10816,0.10361,0.09785,0.090873,0.082698,0.073364,0.062936,0.051502,0.03917,0.026068,0.01234,-0.0018528,-0.016339,-0.030937,-0.045458,-0.059712,-0.073509,-0.08666,-0.098986,-0.11032,-0.12049,-0.12937,-0.13682,-0.14274,-0.14705,-0.14968,-0.1506,-0.14978,-0.14725,-0.14303,-0.13719,-0.1298,-0.12096,-0.1108,-0.09945,-0.087061,-0.073799,-0.059838,-0.045357,-0.030541,-0.015575,-0.00064214,0.01408,0.028422,0.042222,0.055333,0.067623,0.078974,0.089288,0.098485,0.10651,0.11331,0.11888,0.12322,0.12635,0.12831,0.12916,0.12897,0.12783,0.12585,0.12313,0.1198,0.11598,0.1118,0.1074,0.1029,0.098417,0.094082,0.090001,0.086273,0.082986,0.080213,0.078013,0.07643,0.075489,0.0752,0.075556,0.07653,0.078082,0.080153,0.082672,0.085552,0.088694,0.091989,0.09532,0.098559,0.10158,0.10425,0.10643,0.10799,0.10881,0.10876,0.10773,0.10563,0.10235,0.097831,0.092005,0.084834,0.076291,0.066372,0.055092,0.042486,0.028607,0.013528,-0.0026563,-0.019838,-0.037889,-0.05667,-0.076027,-0.095794,-0.1158,-0.13586,-0.1558,-0.17544,-0.19458,-0.21306,-0.2307,-0.24734,-0.26284,-0.27705,-0.28986,-0.30116,-0.31087,-0.31893,-0.32528,-0.3299,-0.33278,-0.33395,-0.33343,-0.33128,-0.32756,-0.32237,-0.3158,-0.30797,-0.299,-0.28901,-0.27816,-0.26657,-0.25439,-0.24176,-0.22882,-0.21572,-0.20257,-0.18949,-0.17661,-0.16401,-0.15178,-0.14001,-0.12875,-0.11805,-0.10794,-0.098442,-0.089564,-0.081299,-0.073629,-0.066523,-0.059944,-0.053843,-0.048167,-0.042855,-0.037844,-0.033067,-0.028458,-0.023951,-0.019482,-0.014993,-0.010429,-0.0057415,-0.00089147,0.0041536,0.0094165,0.014911,0.02064,0.026599,0.032771,0.039132,0.045647,0.052276,0.058971,0.065676,0.072335,0.078886,0.085265,0.091409,0.097258,0.10275,0.10783,0.11246,0.11659,0.12018,0.12321,0.12568,0.12756,0.12887,0.12963,0.12985,0.12958,0.12886,0.12774,0.12627,0.12453,0.12258,0.12049,0.11833,0.11616,0.11407,0.1121,0.11031,0.10876,0.10748,0.1065,0.10584,0.1055,0.10549,0.10579,0.10636,0.10717,0.10816,0.10929,0.11046,0.11162,0.11268,0.11355,0.11415,0.11438,0.11416,0.11341,0.11206,0.11003,0.10727,0.10373,0.099374,0.094183,0.08815,0.081282,0.073603,0.065152,0.055983,0.046163,0.035774,0.024908,0.01367,0.0021728,-0.0094636,-0.021114,-0.03265,-0.043944,-0.054867,-0.065295,-0.075111,-0.084203,-0.092472,-0.099828,-0.10619,-0.11151,-0.11572,-0.1188,-0.12073,-0.12151,-0.12116,-0.11971,-0.1172,-0.1137,-0.10927,-0.104,-0.097975,-0.091304,-0.084088,-0.076438,-0.068466,-0.060285,-0.052006,-0.043739,-0.035586,-0.027647,-0.020012,-0.012764,-0.0059754,0.00028916,0.0059772,0.011047,0.015467,0.019217,0.022288,0.024682,0.02641,0.027491,0.027955,0.027838,0.027184,0.026041,0.024462,0.022504,0.020227,0.017691,0.014956,0.012083,0.0091283,0.0061485,0.0031951,0.00031608,-0.0024456,-0.005052,-0.0074707,-0.0096751,-0.011644,-0.013364,-0.014824,-0.016021,-0.016956,-0.017636,-0.018072,-0.018277,-0.018269,-0.018069,-0.017697,-0.017179,-0.016537,-0.015797,-0.014982,-0.014116
